sample_id,text_length,regret_factor,emotion_joy,emotion_anger,emotion_surprise,emotion_disgust,emotion_sadness,emotion_shame,emotion_fear,bentham_intensity,bentham_duration,bentham_certainty,bentham_propinquity,surd_selection,surd_uncertainty,surd_risk,surd_decision
9197,500,0.75,0.05,0.08,0.2,0.07,0.35,0.1,0.15,0.4,0.7,0.9,0.3,0.6,0.4,0.5,0.7
9198,500,0.3,0.05,0.1,0.15,0.05,0.2,0.2,0.25,0.6,0.4,0.3,0.8,0.4,0.7,0.5,0.3
9199,500,0.4,0.05,0.1,0.15,0.1,0.3,0.2,0.1,0.6,0.7,0.3,0.8,0.6,0.8,0.7,0.7
9200,500,0.3,0.05,0.1,0.25,0.05,0.3,0.15,0.1,0.6,0.4,0.7,0.9,0.4,0.6,0.7,0.8
9201,500,0.3,0.15,0.05,0.2,0.1,0.25,0.15,0.1,0.4,0.6,0.3,0.8,0.7,0.6,0.4,0.5
9202,410,0.3,0.4,0.1,0.15,0.05,0.1,0.1,0.1,0.7,0.9,0.8,0.9,0.6,0.4,0.5,0.8
9203,500,0.3,0.1,0.15,0.2,0.05,0.2,0.15,0.15,0.4,0.7,0.6,0.8,0.6,0.4,0.3,0.5
9204,500,0.2,0.05,0.02,0.15,0.08,0.2,0.2,0.3,0.7,0.8,0.6,0.9,0.8,0.4,0.3,0.6
9205,500,0.4,0.05,0.15,0.2,0.1,0.25,0.1,0.15,0.4,0.3,0.5,0.8,0.6,0.7,0.4,0.5
9206,500,0.65,0.05,0.1,0.15,0.05,0.45,0.1,0.1,0.6,0.7,0.5,0.8,0.7,0.6,0.4,0.5
9207,500,0.6,0.05,0.1,0.15,0.1,0.2,0.25,0.15,0.4,0.3,0.7,0.9,0.6,0.4,0.5,0.7
9208,500,0.15,0.05,0.05,0.15,0.1,0.2,0.25,0.2,0.8,0.7,0.9,0.9,0.7,0.3,0.6,0.8
9209,500,0.2,0.05,0.15,0.35,0.05,0.2,0.1,0.1,0.65,0.7,0.4,0.9,0.3,0.8,0.7,0.6
9210,500,0.3,0.05,0.1,0.15,0.05,0.3,0.2,0.15,0.7,0.8,0.6,0.9,0.4,0.5,0.6,0.7
9211,500,0.7,0.05,0.05,0.45,0.05,0.2,0.1,0.1,0.6,0.3,0.7,0.9,0.4,0.8,0.8,0.7
9212,500,0.2,0.05,0.15,0.1,0.05,0.3,0.2,0.15,0.4,0.7,0.8,0.9,0.2,0.3,0.4,0.6
9213,500,0.3,0.1,0.15,0.2,0.05,0.2,0.2,0.1,0.6,0.7,0.5,0.8,0.6,0.4,0.5,0.7
9214,500,0.3,0.15,0.1,0.2,0.05,0.2,0.2,0.1,0.4,0.7,0.6,0.8,0.6,0.7,0.5,0.8
9215,500,0.2,0.05,0.1,0.25,0.15,0.1,0.2,0.15,0.6,0.3,0.7,0.9,0.2,0.8,0.7,0.6
9216,500,0.85,0.1,0.05,0.15,0.05,0.3,0.2,0.15,0.6,0.8,0.9,0.7,0.4,0.3,0.6,0.8
9217,500,0.85,0.05,0.08,0.25,0.07,0.35,0.12,0.08,0.78,0.65,0.82,0.9,0.45,0.7,0.65,0.75
9218,500,0.3,0.05,0.1,0.2,0.15,0.15,0.2,0.15,0.6,0.7,0.8,0.9,0.4,0.7,0.8,0.6
9219,500,0.3,0.05,0.1,0.15,0.05,0.15,0.3,0.2,0.6,0.7,0.8,0.9,0.8,0.7,0.8,0.7
9220,500,0.4,0.15,0.05,0.2,0.05,0.3,0.15,0.1,0.4,0.6,0.3,0.8,0.7,0.8,0.7,0.6
9221,493,0.4,0.05,0.15,0.1,0.05,0.25,0.25,0.15,0.4,0.7,0.6,0.8,0.8,0.5,0.4,0.7
9222,500,0.45,0.15,0.2,0.1,0.05,0.3,0.1,0.1,0.4,0.8,0.6,0.9,0.7,0.6,0.5,0.8
9223,500,0.6,0.15,0.2,0.15,0.05,0.2,0.15,0.1,0.8,0.9,0.7,0.3,0.4,0.3,0.7,0.6
9224,500,0.4,0.1,0.2,0.15,0.05,0.3,0.1,0.1,0.5,0.7,0.6,0.8,0.7,0.5,0.4,0.6
9225,500,0.3,0.1,0.05,0.15,0.1,0.25,0.2,0.15,0.7,0.8,0.9,0.9,0.8,0.2,0.3,0.9
9226,500,0.3,0.1,0.05,0.15,0.2,0.2,0.2,0.1,0.6,0.7,0.4,0.8,0.7,0.6,0.5,0.8
9227,357,0.65,0.15,0.2,0.15,0.1,0.2,0.1,0.1,0.3,0.4,0.5,0.8,0.4,0.6,0.3,0.2
9228,500,0.2,0.05,0.1,0.3,0.05,0.15,0.2,0.15,0.6,0.8,0.7,0.9,0.6,0.7,0.8,0.7
9229,500,0.35,0.05,0.08,0.25,0.07,0.28,0.12,0.15,0.65,0.8,0.7,0.9,0.3,0.6,0.7,0.4
9230,500,0.3,0.05,0.02,0.25,0.03,0.35,0.15,0.15,0.7,0.9,0.8,0.4,0.6,0.3,0.5,0.8
9231,500,0.4,0.1,0.15,0.25,0.05,0.2,0.1,0.15,0.6,0.8,0.3,0.9,0.7,0.8,0.7,0.8
9232,312,0.4,0.05,0.15,0.2,0.1,0.2,0.15,0.15,0.45,0.3,0.6,0.8,0.7,0.5,0.6,0.7
9233,500,0.15,0.3,0.1,0.1,0.15,0.05,0.2,0.1,0.6,0.7,0.8,0.9,0.8,0.3,0.7,0.6
9234,500,0.7,0.1,0.05,0.3,0.05,0.25,0.15,0.1,0.6,0.9,0.8,0.3,0.3,0.6,0.4,0.5
9235,500,0.2,0.05,0.15,0.1,0.05,0.4,0.15,0.1,0.7,0.6,0.8,0.9,0.3,0.6,0.4,0.5
9236,500,0.4,0.05,0.1,0.15,0.1,0.25,0.2,0.15,0.45,0.3,0.65,0.9,0.6,0.4,0.35,0.3
9237,500,0.2,0.3,0.1,0.15,0.2,0.1,0.1,0.05,0.6,0.7,0.5,0.8,0.4,0.7,0.3,0.5
9238,500,0.1,0.05,0.05,0.15,0.1,0.2,0.25,0.2,0.7,0.6,0.8,0.9,0.8,0.3,0.6,0.85
9239,500,0.15,0.05,0.1,0.15,0.1,0.2,0.2,0.2,0.7,0.8,0.6,0.9,0.7,0.3,0.4,0.6
9240,500,0.4,0.05,0.05,0.15,0.1,0.2,0.25,0.2,0.7,0.4,0.8,0.9,0.6,0.3,0.5,0.7
9241,500,0.2,0.1,0.15,0.2,0.05,0.15,0.2,0.15,0.7,0.8,0.9,0.9,0.8,0.3,0.7,0.9
9242,500,0.2,0.05,0.1,0.15,0.0,0.2,0.3,0.2,0.6,0.7,0.8,0.9,0.6,0.4,0.5,0.7
9243,500,0.65,0.2,0.15,0.15,0.05,0.1,0.2,0.15,0.7,0.8,0.4,0.9,0.6,0.7,0.5,0.8
9244,500,0.1,0.05,0.05,0.1,0.1,0.2,0.3,0.2,0.7,0.8,0.9,0.9,0.8,0.2,0.3,0.7
9245,500,0.4,0.05,0.15,0.2,0.1,0.25,0.15,0.1,0.8,0.9,0.7,0.6,0.4,0.8,0.7,0.6
9246,500,0.45,0.1,0.15,0.2,0.05,0.25,0.15,0.1,0.3,0.7,0.4,0.6,0.6,0.7,0.3,0.5
9247,500,0.4,0.15,0.2,0.1,0.05,0.35,0.05,0.1,0.3,0.6,0.4,0.8,0.4,0.7,0.5,0.6
9248,500,0.3,0.1,0.05,0.2,0.05,0.2,0.15,0.25,0.6,0.7,0.8,0.9,0.4,0.7,0.8,0.5
9249,500,0.3,0.05,0.1,0.15,0.2,0.2,0.2,0.1,0.4,0.7,0.5,0.8,0.6,0.7,0.4,0.5
9250,500,0.75,0.05,0.1,0.15,0.05,0.35,0.2,0.1,0.65,0.8,0.4,0.9,0.6,0.7,0.8,0.9
9251,500,0.4,0.05,0.1,0.15,0.1,0.2,0.2,0.2,0.6,0.4,0.8,0.9,0.7,0.4,0.5,0.6
9252,500,0.35,0.05,0.02,0.08,0.15,0.1,0.2,0.4,0.8,0.3,0.9,0.9,0.7,0.3,0.4,0.6
9253,500,0.65,0.25,0.15,0.12,0.05,0.28,0.05,0.1,0.75,0.85,0.45,0.9,0.65,0.8,0.6,0.85
9254,500,0.4,0.1,0.15,0.25,0.05,0.25,0.1,0.1,0.6,0.8,0.7,0.9,0.6,0.7,0.8,0.7
9255,500,0.2,0.0,0.0,0.15,0.05,0.1,0.3,0.4,0.7,0.6,0.8,0.9,0.6,0.3,0.4,0.7
9256,500,0.65,0.05,0.1,0.15,0.05,0.4,0.15,0.1,0.7,0.9,0.8,0.6,0.4,0.3,0.5,0.7
9257,500,0.45,0.05,0.1,0.25,0.1,0.2,0.15,0.15,0.4,0.7,0.5,0.9,0.6,0.7,0.5,0.8
9258,500,0.8,0.1,0.15,0.25,0.05,0.2,0.1,0.15,0.6,0.4,0.7,0.9,0.3,0.7,0.6,0.5
9259,500,0.65,0.2,0.3,0.15,0.05,0.2,0.05,0.05,0.4,0.7,0.6,0.8,0.7,0.4,0.3,0.5
9260,500,0.65,0.1,0.05,0.15,0.05,0.3,0.2,0.15,0.4,0.7,0.6,0.8,0.6,0.7,0.5,0.8
9261,500,0.3,0.05,0.1,0.15,0.1,0.3,0.2,0.1,0.4,0.3,0.8,0.9,0.6,0.4,0.3,0.5
9262,500,0.4,0.05,0.15,0.1,0.05,0.2,0.25,0.2,0.6,0.7,0.8,0.9,0.7,0.5,0.6,0.4
9263,500,0.1,0.05,0.02,0.15,0.08,0.2,0.3,0.2,0.6,0.8,0.9,0.9,0.3,0.4,0.5,0.7
9264,500,0.65,0.05,0.1,0.35,0.15,0.2,0.05,0.1,0.8,0.9,0.6,0.9,0.4,0.8,0.9,0.95
9265,500,0.85,0.0,0.05,0.15,0.05,0.3,0.25,0.2,0.8,0.9,0.95,0.9,0.6,0.7,0.8,0.85
9266,500,0.75,0.05,0.15,0.2,0.05,0.25,0.1,0.2,0.4,0.7,0.6,0.3,0.6,0.7,0.5,0.8
9267,500,0.65,0.1,0.05,0.15,0.0,0.4,0.1,0.2,0.4,0.7,0.8,0.9,0.3,0.6,0.4,0.8
9268,500,0.65,0.05,0.08,0.15,0.02,0.35,0.2,0.15,0.6,0.85,0.75,0.9,0.7,0.4,0.5,0.8
9269,500,0.6,0.05,0.1,0.15,0.05,0.35,0.15,0.15,0.4,0.8,0.7,0.3,0.3,0.6,0.4,0.7
9270,500,0.65,0.1,0.15,0.25,0.05,0.2,0.1,0.15,0.4,0.8,0.3,0.9,0.7,0.8,0.6,0.9
9271,500,0.15,0.05,0.1,0.05,0.1,0.2,0.3,0.2,0.6,0.7,0.8,0.9,0.7,0.4,0.5,0.6
9272,500,0.3,0.05,0.1,0.25,0.05,0.2,0.15,0.2,0.8,0.9,0.7,0.9,0.6,0.7,0.9,0.9
9273,500,0.4,0.05,0.05,0.15,0.1,0.15,0.2,0.3,0.7,0.3,0.6,0.9,0.6,0.4,0.7,0.5
9274,500,0.75,0.05,0.08,0.25,0.05,0.22,0.2,0.15,0.65,0.7,0.4,0.8,0.6,0.7,0.8,0.75
9275,378,0.1,0.05,0.02,0.15,0.08,0.2,0.3,0.2,0.6,0.3,0.4,0.8,0.7,0.8,0.6,0.5
9276,500,0.65,0.15,0.1,0.2,0.05,0.25,0.1,0.15,0.6,0.7,0.3,0.8,0.8,0.7,0.6,0.7
9277,500,0.3,0.1,0.15,0.2,0.15,0.1,0.2,0.1,0.4,0.7,0.6,0.3,0.6,0.7,0.3,0.5
9278,359,0.3,0.2,0.05,0.15,0.25,0.1,0.2,0.05,0.4,0.2,0.8,0.9,0.7,0.3,0.4,0.5
9279,500,0.4,0.15,0.1,0.2,0.15,0.15,0.05,0.2,0.6,0.4,0.7,0.9,0.8,0.7,0.6,0.7
9280,500,0.15,0.05,0.05,0.15,0.05,0.2,0.3,0.2,0.6,0.8,0.7,0.9,0.7,0.6,0.4,0.5
9281,500,0.4,0.1,0.05,0.15,0.1,0.2,0.2,0.2,0.6,0.7,0.8,0.9,0.7,0.3,0.8,0.6
9282,374,0.2,0.0,0.05,0.15,0.1,0.2,0.35,0.15,0.7,0.8,0.9,0.9,0.6,0.3,0.8,0.7
9283,500,0.4,0.05,0.1,0.25,0.1,0.3,0.1,0.1,0.7,0.8,0.6,0.9,0.8,0.7,0.8,0.9
9284,500,0.2,0.05,0.1,0.15,0.0,0.35,0.2,0.15,0.6,0.8,0.7,0.9,0.4,0.5,0.6,0.7
9285,500,0.2,0.05,0.0,0.25,0.2,0.15,0.2,0.15,0.6,0.3,0.8,0.9,0.7,0.4,0.5,0.6
9286,500,0.4,0.05,0.1,0.15,0.0,0.3,0.2,0.2,0.4,0.3,0.8,0.9,0.7,0.3,0.4,0.6
9287,500,0.2,0.05,0.1,0.15,0.05,0.3,0.2,0.15,0.6,0.7,0.8,0.9,0.7,0.4,0.5,0.6
9288,500,0.3,0.1,0.05,0.2,0.15,0.1,0.25,0.15,0.7,0.4,0.8,0.9,0.8,0.4,0.6,0.7
9289,500,0.2,0.05,0.1,0.15,0.05,0.3,0.2,0.15,0.6,0.7,0.8,0.9,0.4,0.3,0.5,0.7
9290,500,0.15,0.1,0.05,0.15,0.05,0.2,0.25,0.2,0.4,0.7,0.8,0.9,0.6,0.3,0.4,0.5
9291,500,0.4,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.7,0.6,0.4,0.9,0.8,0.7,0.8,0.9
9292,500,0.3,0.05,0.1,0.35,0.15,0.2,0.1,0.05,0.6,0.3,0.4,0.9,0.4,0.7,0.6,0.5
9293,500,0.3,0.05,0.1,0.3,0.05,0.2,0.2,0.1,0.6,0.4,0.7,0.8,0.8,0.6,0.7,0.8
9294,500,0.3,0.15,0.2,0.05,0.1,0.2,0.15,0.15,0.4,0.6,0.8,0.9,0.3,0.6,0.4,0.7
9295,500,0.4,0.1,0.15,0.05,0.05,0.3,0.2,0.15,0.3,0.7,0.8,0.9,0.7,0.3,0.4,0.6
9296,500,0.3,0.05,0.1,0.15,0.05,0.25,0.2,0.2,0.6,0.7,0.8,0.9,0.7,0.4,0.5,0.8
9297,500,0.75,0.05,0.08,0.15,0.07,0.35,0.15,0.15,0.8,0.7,0.3,0.6,0.6,0.8,0.7,0.8
9298,452,0.3,0.05,0.1,0.0,0.0,0.4,0.3,0.15,0.4,0.5,0.8,0.9,0.7,0.2,0.1,0.4
9299,500,0.4,0.15,0.1,0.2,0.05,0.25,0.1,0.15,0.3,0.5,0.7,0.8,0.6,0.4,0.3,0.5
9300,500,0.4,0.15,0.05,0.1,0.1,0.3,0.2,0.1,0.6,0.3,0.8,0.9,0.7,0.4,0.2,0.3
9301,500,0.3,0.15,0.1,0.05,0.2,0.2,0.2,0.1,0.4,0.3,0.8,0.9,0.6,0.4,0.2,0.5
9302,500,0.4,0.1,0.05,0.15,0.2,0.2,0.2,0.1,0.5,0.3,0.7,0.9,0.6,0.4,0.3,0.4
9303,500,0.4,0.15,0.1,0.25,0.2,0.15,0.1,0.05,0.3,0.4,0.5,0.8,0.6,0.7,0.4,0.5
9304,348,0.4,0.15,0.2,0.1,0.05,0.35,0.05,0.1,0.3,0.6,0.7,0.8,0.6,0.4,0.3,0.5
9305,500,0.4,0.3,0.15,0.1,0.05,0.2,0.15,0.05,0.6,0.7,0.8,0.9,0.7,0.4,0.6,0.8
9306,387,0.4,0.3,0.15,0.2,0.1,0.05,0.1,0.1,0.6,0.7,0.5,0.9,0.8,0.6,0.4,0.7
9307,500,0.4,0.05,0.02,0.25,0.08,0.3,0.15,0.15,0.8,0.9,0.6,0.7,0.8,0.7,0.4,0.9
9308,500,0.4,0.15,0.2,0.1,0.05,0.3,0.1,0.1,0.6,0.8,0.7,0.9,0.6,0.4,0.3,0.7
9309,500,0.65,0.05,0.08,0.22,0.12,0.25,0.15,0.13,0.7,0.8,0.6,0.9,0.6,0.7,0.8,0.75
9310,500,0.8,0.05,0.1,0.2,0.1,0.25,0.15,0.15,0.6,0.4,0.9,0.9,0.7,0.3,0.4,0.5
9311,500,0.3,0.1,0.15,0.2,0.05,0.2,0.2,0.1,0.6,0.7,0.4,0.8,0.7,0.8,0.6,0.7
9312,500,0.3,0.05,0.1,0.15,0.05,0.2,0.25,0.2,0.6,0.3,0.8,0.9,0.7,0.4,0.5,0.6
9313,500,0.2,0.05,0.02,0.15,0.08,0.25,0.3,0.15,0.7,0.8,0.6,0.9,0.6,0.4,0.5,0.7
9314,500,0.4,0.1,0.15,0.2,0.15,0.2,0.1,0.1,0.3,0.4,0.6,0.8,0.7,0.5,0.4,0.3
9315,500,0.4,0.1,0.15,0.2,0.05,0.25,0.15,0.1,0.6,0.8,0.3,0.7,0.5,0.8,0.7,0.8
9316,500,0.3,0.05,0.15,0.12,0.08,0.25,0.2,0.15,0.65,0.85,0.9,0.95,0.15,0.4,0.6,0.7
9317,500,0.1,0.05,0.0,0.15,0.1,0.3,0.25,0.15,0.7,0.8,0.9,0.9,0.3,0.2,0.4,0.6
9318,500,0.7,0.05,0.1,0.2,0.05,0.3,0.15,0.15,0.8,0.9,0.7,0.4,0.6,0.5,0.7,0.8
9319,500,0.6,0.1,0.15,0.2,0.1,0.25,0.1,0.1,0.4,0.3,0.5,0.8,0.7,0.6,0.4,0.5
9320,500,0.3,0.05,0.1,0.3,0.05,0.2,0.15,0.15,0.7,0.8,0.9,0.8,0.4,0.3,0.8,0.7
9321,500,0.3,0.05,0.1,0.05,0.1,0.3,0.2,0.2,0.4,0.6,0.8,0.7,0.3,0.4,0.3,0.5
9322,500,0.3,0.1,0.15,0.25,0.05,0.3,0.05,0.1,0.6,0.8,0.4,0.7,0.4,0.8,0.7,0.9
9323,500,0.6,0.05,0.1,0.25,0.15,0.2,0.1,0.15,0.4,0.3,0.2,0.8,0.7,0.8,0.3,0.4
9324,500,0.4,0.05,0.1,0.25,0.05,0.2,0.25,0.1,0.6,0.8,0.3,0.9,0.4,0.7,0.8,0.9
9325,500,0.1,0.05,0.02,0.25,0.08,0.2,0.15,0.25,0.7,0.8,0.6,0.9,0.7,0.8,0.85,0.9
9326,500,0.4,0.05,0.1,0.15,0.05,0.25,0.2,0.2,0.6,0.8,0.7,0.3,0.7,0.6,0.8,0.7
9327,500,0.2,0.15,0.2,0.25,0.05,0.15,0.1,0.1,0.6,0.7,0.4,0.8,0.7,0.6,0.7,0.8
9328,500,0.4,0.1,0.15,0.2,0.05,0.25,0.1,0.15,0.6,0.7,0.5,0.8,0.4,0.6,0.5,0.7
9329,478,0.65,0.15,0.05,0.12,0.2,0.08,0.15,0.25,0.7,0.3,0.8,0.9,0.6,0.4,0.7,0.5
9330,500,0.35,0.15,0.2,0.25,0.05,0.15,0.1,0.1,0.4,0.7,0.5,0.8,0.6,0.7,0.65,0.8
9331,500,0.4,0.1,0.15,0.2,0.05,0.25,0.1,0.15,0.7,0.8,0.6,0.9,0.6,0.7,0.5,0.8
9332,500,0.7,0.05,0.1,0.15,0.05,0.35,0.15,0.15,0.6,0.7,0.5,0.8,0.4,0.7,0.5,0.6
9333,500,0.2,0.05,0.1,0.15,0.05,0.2,0.25,0.2,0.6,0.7,0.8,0.9,0.7,0.4,0.5,0.8
9334,500,0.3,0.1,0.15,0.25,0.05,0.3,0.05,0.1,0.6,0.8,0.4,0.9,0.2,0.7,0.6,0.5
9335,500,0.7,0.05,0.05,0.15,0.05,0.35,0.15,0.2,0.8,0.9,0.7,0.4,0.3,0.6,0.8,0.9
9336,500,0.7,0.05,0.1,0.25,0.15,0.25,0.1,0.1,0.6,0.7,0.8,0.9,0.6,0.7,0.8,0.9
9337,500,0.3,0.1,0.15,0.2,0.1,0.2,0.15,0.1,0.4,0.6,0.7,0.8,0.4,0.5,0.3,0.4
9338,500,0.2,0.05,0.1,0.35,0.1,0.2,0.1,0.1,0.7,0.8,0.4,0.9,0.3,0.8,0.7,0.8
9339,500,0.4,0.05,0.1,0.25,0.1,0.15,0.2,0.15,0.6,0.8,0.7,0.9,0.6,0.7,0.8,0.7
9340,500,0.3,0.05,0.0,0.15,0.0,0.1,0.3,0.4,0.8,0.4,0.7,0.9,0.6,0.4,0.7,0.5
9341,500,0.3,0.05,0.03,0.12,0.08,0.25,0.27,0.2,0.65,0.85,0.75,0.9,0.85,0.35,0.7,0.75
9342,500,0.3,0.05,0.1,0.15,0.05,0.25,0.2,0.2,0.4,0.6,0.7,0.9,0.8,0.4,0.5,0.7
9343,500,0.85,0.05,0.1,0.15,0.0,0.35,0.15,0.2,0.8,0.9,0.4,1.0,0.7,0.8,0.75,0.9
9344,500,0.4,0.05,0.08,0.15,0.07,0.2,0.25,0.2,0.7,0.8,0.6,0.9,0.6,0.4,0.5,0.8
9345,500,0.15,0.1,0.05,0.3,0.15,0.1,0.2,0.1,0.4,0.6,0.8,0.7,0.8,0.4,0.7,0.8
9346,500,0.4,0.05,0.02,0.15,0.03,0.35,0.25,0.15,0.65,0.8,0.7,0.9,0.8,0.4,0.6,0.85
9347,500,0.3,0.05,0.1,0.15,0.05,0.25,0.2,0.2,0.7,0.6,0.9,0.9,0.8,0.3,0.6,0.7
9348,500,0.4,0.15,0.05,0.1,0.1,0.25,0.2,0.15,0.6,0.7,0.3,0.8,0.4,0.7,0.5,0.6
9349,500,0.6,0.05,0.15,0.2,0.1,0.25,0.1,0.15,0.4,0.5,0.7,0.8,0.6,0.4,0.3,0.5
9350,500,0.2,0.05,0.1,0.15,0.2,0.3,0.15,0.05,0.6,0.7,0.8,0.9,0.4,0.6,0.5,0.7
9351,500,0.3,0.05,0.1,0.15,0.1,0.2,0.2,0.2,0.4,0.5,0.7,0.8,0.6,0.4,0.3,0.5
9352,500,0.1,0.05,0.05,0.1,0.05,0.15,0.3,0.3,0.7,0.8,0.6,0.9,0.8,0.4,0.7,0.9
9353,500,0.3,0.1,0.05,0.15,0.2,0.1,0.3,0.1,0.6,0.7,0.8,0.4,0.7,0.4,0.6,0.8
9354,500,0.2,0.1,0.15,0.25,0.05,0.2,0.15,0.1,0.4,0.6,0.3,0.8,0.7,0.6,0.5,0.7
9355,500,0.4,0.05,0.1,0.35,0.15,0.2,0.1,0.05,0.7,0.8,0.6,0.9,0.6,0.8,0.7,0.8
9356,500,0.75,0.05,0.15,0.25,0.05,0.3,0.1,0.1,0.7,0.8,0.3,0.9,0.3,0.8,0.6,0.5
9357,500,0.65,0.1,0.15,0.2,0.05,0.25,0.15,0.1,0.7,0.8,0.4,0.6,0.7,0.6,0.5,0.8
9358,500,0.4,0.05,0.1,0.35,0.05,0.2,0.15,0.1,0.7,0.8,0.6,0.9,0.6,0.8,0.75,0.85
9359,500,0.65,0.15,0.05,0.2,0.1,0.2,0.1,0.2,0.7,0.8,0.6,0.9,0.8,0.6,0.7,0.8
9360,500,0.4,0.1,0.05,0.3,0.15,0.15,0.1,0.15,0.7,0.6,0.8,0.9,0.3,0.8,0.9,0.7
9361,500,0.75,0.05,0.15,0.25,0.05,0.25,0.05,0.2,0.65,0.8,0.4,0.7,0.6,0.8,0.7,0.85
9362,296,0.15,0.05,0.08,0.12,0.05,0.15,0.3,0.25,0.65,0.4,0.55,0.8,0.7,0.4,0.3,0.45
9363,500,0.15,0.3,0.05,0.1,0.15,0.05,0.2,0.15,0.4,0.2,0.8,0.9,0.7,0.3,0.4,0.5
9364,500,0.15,0.1,0.15,0.05,0.2,0.1,0.2,0.2,0.4,0.2,0.8,0.9,0.7,0.3,0.2,0.5
9365,500,0.3,0.05,0.15,0.2,0.1,0.2,0.2,0.1,0.7,0.8,0.6,0.9,0.6,0.7,0.8,0.7
9366,500,0.75,0.15,0.1,0.2,0.05,0.25,0.1,0.15,0.7,0.8,0.3,0.9,0.6,0.8,0.7,0.9
9367,500,0.7,0.05,0.15,0.25,0.1,0.25,0.1,0.1,0.8,0.9,0.4,0.6,0.4,0.8,0.9,0.85
9368,500,0.65,0.05,0.15,0.1,0.0,0.2,0.1,0.4,0.6,0.4,0.7,0.9,0.7,0.4,0.5,0.8
9369,500,0.7,0.05,0.15,0.2,0.05,0.25,0.15,0.15,0.8,0.9,0.6,0.7,0.4,0.8,0.7,0.9
9370,500,0.4,0.3,0.15,0.1,0.05,0.2,0.1,0.1,0.6,0.3,0.4,0.8,0.7,0.6,0.5,0.6
9371,500,0.45,0.05,0.1,0.25,0.15,0.2,0.15,0.1,0.6,0.4,0.3,0.8,0.4,0.7,0.6,0.5
9372,500,0.6,0.1,0.05,0.2,0.15,0.25,0.15,0.1,0.4,0.3,0.5,0.8,0.7,0.6,0.3,0.4
9373,500,0.4,0.2,0.15,0.25,0.05,0.2,0.05,0.1,0.7,0.8,0.3,0.6,0.8,0.7,0.8,0.9
9374,500,0.3,0.05,0.1,0.15,0.05,0.2,0.25,0.2,0.6,0.8,0.7,0.9,0.6,0.4,0.7,0.8
9375,500,0.65,0.05,0.15,0.25,0.05,0.3,0.1,0.1,0.7,0.8,0.6,0.9,0.7,0.6,0.8,0.9
9376,500,0.4,0.05,0.08,0.15,0.07,0.3,0.2,0.15,0.6,0.7,0.4,0.8,0.7,0.6,0.5,0.8
9377,500,0.65,0.2,0.15,0.25,0.05,0.2,0.05,0.1,0.4,0.6,0.8,0.9,0.3,0.6,0.4,0.7
9378,500,0.4,0.05,0.1,0.3,0.1,0.25,0.1,0.1,0.4,0.3,0.2,0.8,0.6,0.8,0.7,0.5
9379,500,0.3,0.05,0.1,0.2,0.15,0.2,0.15,0.15,0.6,0.4,0.5,0.9,0.7,0.6,0.5,0.6
9380,500,0.4,0.15,0.05,0.2,0.2,0.15,0.1,0.15,0.6,0.4,0.7,0.8,0.5,0.7,0.6,0.4
9381,500,0.65,0.05,0.08,0.22,0.12,0.25,0.13,0.15,0.75,0.8,0.6,0.9,0.4,0.7,0.8,0.85
9382,500,0.1,0.05,0.0,0.1,0.0,0.15,0.55,0.15,0.7,0.8,0.9,0.9,0.6,0.3,0.4,0.7
9383,371,0.65,0.1,0.05,0.35,0.05,0.2,0.05,0.2,0.6,0.4,0.3,0.9,0.7,0.8,0.6,0.7
9384,500,0.4,0.15,0.2,0.15,0.05,0.25,0.1,0.1,0.6,0.7,0.5,0.8,0.6,0.7,0.5,0.8
9385,425,0.4,0.05,0.02,0.15,0.08,0.25,0.25,0.2,0.7,0.5,0.9,0.8,0.6,0.3,0.8,0.7
9386,500,0.7,0.05,0.1,0.2,0.05,0.25,0.2,0.15,0.6,0.8,0.7,0.9,0.8,0.6,0.8,0.9
9387,500,0.6,0.1,0.05,0.15,0.2,0.2,0.2,0.1,0.4,0.3,0.7,0.9,0.8,0.4,0.5,0.7
9388,500,0.75,0.05,0.02,0.15,0.08,0.35,0.2,0.15,0.65,0.8,0.7,0.9,0.4,0.7,0.8,0.85
9389,500,0.7,0.05,0.1,0.15,0.05,0.25,0.15,0.25,0.8,0.6,0.9,0.9,0.4,0.3,0.6,0.7
9390,500,0.75,0.05,0.05,0.25,0.15,0.3,0.1,0.1,0.65,0.8,0.9,0.95,0.4,0.7,0.85,0.9
9391,411,0.3,0.05,0.02,0.15,0.08,0.25,0.25,0.2,0.7,0.8,0.6,0.9,0.4,0.8,0.7,0.6
9392,500,0.3,0.05,0.02,0.15,0.08,0.2,0.2,0.3,0.6,0.3,0.8,0.9,0.3,0.4,0.7,0.8
9393,500,0.15,0.1,0.15,0.0,0.05,0.2,0.3,0.2,0.3,0.7,0.9,0.8,0.4,0.3,0.2,0.5
9394,500,0.6,0.05,0.1,0.15,0.0,0.4,0.2,0.1,0.7,0.8,0.6,0.4,0.3,0.7,0.6,0.8
9395,500,0.3,0.05,0.15,0.15,0.05,0.2,0.25,0.15,0.65,0.8,0.7,0.9,0.6,0.4,0.5,0.7
9396,338,0.2,0.05,0.1,0.15,0.1,0.2,0.25,0.15,0.4,0.3,0.8,0.9,0.6,0.4,0.3,0.5
9397,500,0.6,0.15,0.05,0.1,0.2,0.15,0.1,0.25,0.7,0.4,0.8,0.9,0.6,0.4,0.5,0.7
